id,title,authors,subjects,bookshelves,languages,download_count,media_type,copyright
29558,"Boy Scouts Handbook: The First Edition, 1911",Boy Scouts of America,"Boy Scouts -- United States -- Handbooks, manuals, etc.; Boy Scouts of America -- Handbooks, manuals, etc.",Category: Children & Young Adult Reading; Category: How To ...; Category: Sports/Hobbies; Scouts,en,3093,Text,False
4361,Memoirs of General William T. Sherman — Complete,"Sherman, William T. (William Tecumseh)","Generals -- United States -- Biography; Sherman, William T. (William Tecumseh), 1820-1891; United States -- History -- Civil War, 1861-1865 -- Campaigns; United States -- History -- Civil War, 1861-1865 -- Personal narratives; United States. Army -- Biography",Category: Biographies; Category: History - American; Category: History - Modern (1750+); Category: History - Warfare; US Civil War,en,3088,Text,False
1450,Pollyanna,"Porter, Eleanor H. (Eleanor Hodgman)",Aunts -- Juvenile fiction; Cheerfulness -- Juvenile fiction; Conduct of life -- Juvenile fiction; Interpersonal relations -- Juvenile fiction; Orphans -- Juvenile fiction; Vermont -- History -- 20th century -- Juvenile fiction,"Bestsellers, American, 1895-1923; Category: American Literature; Category: Children & Young Adult Reading; Category: Novels",en,3072,Text,False
21150,Mother Goose in Prose,"Baum, L. Frank (Lyman Frank)",Children's stories; Folklore; Nursery rhymes -- Adaptations; Tales,Children's Picture Books,en,3057,Sound,False
8419,"The Journals of Lewis and Clark, 1804-1806","Lewis, Meriwether, Clark, William","Clark, William, 1770-1838; Columbia River -- Description and travel; Lewis and Clark Expedition (1804-1806); Lewis, Meriwether, 1774-1809; Missouri River -- Description and travel; West (U.S.) -- Description and travel; West (U.S.) -- History -- To 1848",Category: Adventure; Category: Biographies; Category: History - American; Category: Travel Writing; Children's History; Travel,en,3047,Text,False
22980,The Golden Dream,"Ballantyne, R. M. (Robert Michael)",California -- Gold discoveries -- Fiction,Children's Fiction,en,3022,Sound,False
24950,Bradford's History of 'Plimoth Plantation': From the Original Manuscript. With a Report of the Proceedings Incident to the Return of the Manuscript to Massachusetts,"Bradford, William","Massachusetts -- History -- Colonial period, ca. 1600-1775",Category: History - American; Category: History - Religious,en,3017,Text,False
46409,Heidi,"Spyri, Johanna",Grandfathers -- Fiction; Mountain life -- Switzerland -- Fiction; Orphans -- Fiction; Switzerland -- History -- 19th century -- Fiction,Category: Children & Young Adult Reading; Category: Novels,en,2985,Text,False
46681,A History of Norwegian Immigration to the United States: From the Earliest Beginning down to the Year 1848,"Flom, George T. (George Tobias)",Norwegians -- United States,Category: History - American; Category: History - Other,en,2983,Text,False
69956,Daily stories of Pennsylvania : $b prepared for publication in the leading daily newspapers of the state...,"Godcharles, Frederic Antes",Pennsylvania -- Biography; Pennsylvania -- History,Category: History - American,en,2975,Text,False
21585,The Secret Garden,"Burnett, Frances Hodgson",Gardens -- Juvenile fiction; Orphans -- Juvenile fiction; People with disabilities -- Juvenile fiction; Yorkshire (England) -- Juvenile fiction,Children's Literature,en,2882,Sound,False
16713,Amusements in Mathematics,"Dudeney, Henry Ernest",Mathematical recreations; Puzzles,Category: Humour; Category: Mathematics,en,2867,Text,False
56347,"The General Historie of Virginia, New England & the Summer Isles  (Vol. I): Together with the True Travels, Adventures and Observations, and a Sea Grammar","Smith, John","Bermuda Islands -- History; Indians of North America -- Virginia; Navigation; New England -- History -- Colonial period, ca. 1600-1775; Smith, John, 1580-1631; Virginia -- History -- Colonial period, ca. 1600-1775",Category: History - American; Category: History - Early Modern (c. 1450-1750); Category: Travel Writing,en,2862,Text,False
39784,"Mother Goose's Nursery Rhymes: A Collection of Alphabets, Rhymes, Tales, and Jingles",,Alphabet rhymes; Children's poetry; Children's songs; Humorous poetry; Nursery rhymes,Category: Children & Young Adult Reading; Category: Classics of Literature; Category: Poetry,en,2859,Text,False
20321,"A Brief Account of the Destruction of the Indies: Or, a faithful NARRATIVE OF THE Horrid and Unexampled Massacres, Butcheries, and all manner of Cruelties, that Hell and Malice could invent, committed by the Popish Spanish Party on the inhabitants of West-India, TOGETHER With the Devastations of several Kingdoms in America by Fire and Sword, for the space of Forty and Two Years, from the time of its first Discovery by them.","Casas, Bartolomé de las","Indians, Treatment of -- Latin America; Spain -- Colonies -- America",Category: History - American; Category: History - Early Modern (c. 1450-1750); Category: History - Warfare,en,2856,Text,False
17135,Twas the Night before Christmas: A Visit from St. Nicholas,"Moore, Clement Clarke","Children's poetry, American; Christmas -- Juvenile poetry; Narrative poetry; Santa Claus -- Juvenile poetry",Category: American Literature; Category: Children & Young Adult Reading; Category: Classics of Literature; Category: Poetry; Children's Picture Books; Christmas,en,2784,Text,False
4018,Japanese Fairy Tales,"Ozaki, Yei Theodora",Fairy tales; Fairy tales -- Japan; Folklore -- Japan,"Category: Mythology, Legends & Folklore; Category: Short Stories; Children's Myths, Fairy Tales, etc.; Folklore",en,2756,Text,False
70516,Now we are six,"Milne, A. A. (Alan Alexander)","Children's poetry, English",Category: British Literature; Category: Children & Young Adult Reading; Category: Poetry,en,2734,Text,False
37586,Women's Bathing and Swimming Costume in the United States,"Kidwell, Claudia Brush",Bathing suits -- History,Category: Fashion; Category: Gender & Sexuality Studies; Category: History - American,en,2710,Text,False
544,Anne's House of Dreams,"Montgomery, L. M. (Lucy Maud)","Canada -- History -- 1867-1914 -- Fiction; Country life -- Prince Edward Island -- Fiction; Friendship -- Fiction; Marriage -- Fiction; Orphans -- Fiction; Prince Edward Island -- History -- 20th century -- Fiction; Shirley, Anne (Fictitious character) -- Fiction; Young women -- Fiction",Canada; Category: British Literature; Category: Children & Young Adult Reading; Category: Novels; Children's Literature,en,2682,Text,False
25609,A Child's Garden of Verses,"Stevenson, Robert Louis","Children's poetry, English",Category: British Literature; Category: Children & Young Adult Reading; Category: Classics of Literature; Category: Poetry; Children's Literature,en,2662,Text,False
65236,Roster of the Rainbow division (Forty-Second) Major General Wm. A. Mann commanding,"Johnson, Harold Stanley","United States. Army. Infantry Division, 42nd; World War, 1914-1918 -- Registers",Category: History - American; Category: History - European; Category: History - Modern (1750+); Category: History - Warfare,en,2660,Text,False
52685,"Society in America, Volume 2 (of 2)","Martineau, Harriet",United States -- Description and travel; United States -- Economic conditions -- To 1865; United States -- Politics and government -- 1815-1861; United States -- Social life and customs -- 1783-1865,Category: History - American; Category: Sociology; Category: Travel Writing,en,2634,Text,False
30576,"Slave Narratives: A Folk History of Slavery in the United States from Interviews with Former Slaves, Volume XVI, Texas Narratives, Part 1",United States. Work Projects Administration,African Americans -- Texas -- History -- Sources; African Americans -- Texas -- Interviews; Enslaved persons -- Texas -- Biography; Texas -- Biography,Category: Biographies; Category: History - American; Slavery,en,2629,Text,False
22333,Tom Swift and the Visitor From Planet X,"Appleton, Victor, II","Earthquakes -- Juvenile fiction; Extraterrestrial beings -- Juvenile fiction; Swift, Tom (Fictitious character) -- Juvenile fiction",Children's Book Series,en,2605,Sound,False
1430,Beautiful Stories from Shakespeare,"Shakespeare, William, Nesbit, E. (Edith)","Children's literature; Shakespeare, William, 1564-1616 -- Stories, plots, etc. -- Juvenile literature",Category: British Literature; Category: Children & Young Adult Reading; Category: Plays/Films/Dramas; Children's Literature,en,2590,Text,False
44369,Pals: Young Australians in Sport and Adventure,"Bowes, Joseph",Australia -- Juvenile fiction,Category: Adventure; Category: Children & Young Adult Reading; Category: Novels,en,2574,Text,False
11027,Grimm's Fairy Stories,"Grimm, Jacob, Grimm, Wilhelm",Fairy tales; Fairy tales -- Germany,"Category: Children & Young Adult Reading; Category: Classics of Literature; Category: German Literature; Category: Mythology, Legends & Folklore; Category: Short Stories",en,2564,Text,False
38983,"The Camp Fire Girls Solve a Mystery; Or, The Christmas Adventure at Carver House","Frey, Hildegard G.",Camp Fire Girls -- Juvenile fiction; Clubs -- Juvenile fiction; Family -- Juvenile fiction; Mystery and detective stories; Prudence -- Juvenile fiction; Thoughtfulness -- Juvenile fiction,"Category: Adventure; Category: Children & Young Adult Reading; Category: Crime, Thrillers and Mystery; Category: Novels; Christmas",en,2555,Text,False
7439,English Fairy Tales,,Fairy tales -- England; Folklore -- England,"Category: British Literature; Category: Children & Young Adult Reading; Category: Mythology, Legends & Folklore; Children's Myths, Fairy Tales, etc.",en,2554,Text,False
20916,The Arabian Nights: Their Best-known Tales,,Arabs -- Folklore; Fairy tales; Fairy tales -- Arab countries; Folklore -- Arab countries; Tales -- Arab countries,"Category: Adventure; Category: Children & Young Adult Reading; Category: Mythology, Legends & Folklore; Children's Literature; Harvard Classics",en,2540,Text,False
22373,Russian Fairy Tales: A Choice Collection of Muscovite Folk-lore,,Folklore -- Russia,"Category: Mythology, Legends & Folklore; Category: Russian Literature; Children's Myths, Fairy Tales, etc.; Folklore",en,2530,Text,False
2786,Jack and Jill,"Alcott, Louisa May",Children's accidents -- Juvenile fiction; Family life -- Juvenile fiction; Friendship -- Juvenile fiction; New England -- Social life and customs -- Juvenile fiction; Winter -- Juvenile fiction,Category: American Literature; Category: Children & Young Adult Reading; Category: Novels; Children's Literature,en,2520,Text,False
23076,Tik-Tok of Oz,"Baum, L. Frank (Lyman Frank)","Animals, Mythical -- Juvenile fiction; Brothers -- Juvenile fiction; Dragons -- Juvenile fiction; Fantasy literature; Gale, Dorothy (Fictitious character) -- Juvenile fiction; Girls -- Juvenile fiction; Good and evil -- Juvenile fiction; Kings and rulers -- Juvenile fiction; Magic -- Juvenile fiction; Mules -- Juvenile fiction; Oz (Imaginary place) -- Juvenile fiction; Princess Ozma (Fictitious character) -- Juvenile fiction; Voyages and travels -- Juvenile fiction",Children's Literature,en,2516,Sound,False
8813,"Complete Prose Works: Specimen Days and Collect, November Boughs and Goodbye My Fancy","Whitman, Walt",American literature,"Category: Biographies; Category: Essays, Letters & Speeches; Category: History - American",en,2510,Text,False
20785,"Slave Narratives: A Folk History of Slavery in the United States from Interviews with Former Slaves, Volume XIII, Oklahoma Narratives",United States. Work Projects Administration,African Americans -- Oklahoma -- History -- Sources; African Americans -- Oklahoma -- Interviews; Enslaved persons -- Southern States -- Biography; Oklahoma -- Biography,Category: Biographies; Category: History - American; Slavery,en,2505,Text,False
